,composer,measure,starttime,stoptime,duration,instrument,line,note,year,year_stop,year_x,,10,1,
2776,Stravinsky,46,2.75,3,0.25,fagotti_b,decoration,,462.5,462.75,463.75,,,,
2777,Stravinsky,46,3,3.25,0.25,fagotti_b,decoration,,462.75,463,464.375,,,,
2778,Stravinsky,46,3.25,3.5,0.25,fagotti_b,decoration,,463,463.25,465,,,,
2779,Stravinsky,46,3.5,3.75,0.25,fagotti_b,decoration,,463.25,463.5,465.625,,,,
2780,Stravinsky,46,3.75,4,0.25,fagotti_b,decoration,,463.5,463.75,466.25,,,,
2781,Stravinsky,46,4,4.25,0.25,fagotti_b,decoration,,463.75,464,466.875,,,,
2782,Stravinsky,46,4.25,4.5,0.25,fagotti_b,decoration,,464,464.25,467.5,,,,
2783,Stravinsky,46,4.5,4.75,0.25,fagotti_b,decoration,,464.25,464.5,468.125,,,,
2784,Stravinsky,46,4.75,5,0.25,fagotti_b,decoration,,464.5,464.75,468.75,,,,
2785,Stravinsky,47,1,1.25,0.25,fagotti_b,decoration,,464.75,465,469.375,,,,
2786,Stravinsky,47,1.25,1.5,0.25,fagotti_b,decoration,,471,471.25,470,,,,
2787,Stravinsky,47,1.5,1.75,0.25,fagotti_b,decoration,,471.25,471.5,470.625,,,,
2788,Stravinsky,47,1.75,2,0.25,fagotti_b,decoration,,471.5,471.75,471.25,,,,
2789,Stravinsky,47,2,2.25,0.25,fagotti_b,decoration,,471.75,472,471.875,,,,
2790,Stravinsky,47,2.25,2.5,0.25,fagotti_b,decoration,,472,472.25,472.5,,,,
2791,Stravinsky,47,2.5,2.75,0.25,fagotti_b,decoration,,472.25,472.5,473.125,,,,
2792,Stravinsky,47,2.75,3,0.25,fagotti_b,decoration,,472.5,472.75,473.75,,,,
2793,Stravinsky,47,3,3.25,0.25,fagotti_b,decoration,,472.75,473,474.375,,,,
2794,Stravinsky,47,3.25,3.5,0.25,fagotti_b,decoration,,473,473.25,475,,,,
2795,Stravinsky,47,3.5,3.75,0.25,fagotti_b,decoration,,473.25,473.5,475.625,,,,
2796,Stravinsky,47,3.75,4,0.25,fagotti_b,decoration,,473.5,473.75,476.25,,,,
2797,Stravinsky,47,4,4.25,0.25,fagotti_b,decoration,,473.75,474,476.875,,,,
2798,Stravinsky,47,4.25,4.5,0.25,fagotti_b,decoration,,474,474.25,477.5,,,,
2799,Stravinsky,47,4.5,4.75,0.25,fagotti_b,decoration,,474.25,474.5,478.125,,,,
2800,Stravinsky,47,4.75,5,0.25,fagotti_b,decoration,,474.5,474.75,478.75,,,,
2801,Stravinsky,45,4,5,1,c_fag,bass,,474.75,475,479.375,,,,
2802,Stravinsky,46,1,2,1,c_fag,bass,,454,455,457.5,,,,
2803,Stravinsky,46,2,3,1,c_fag,bass,,461,462,460,,,,
2804,Stravinsky,46,3,5.5,2.5,c_fag,bass,,462,463,462.5,,,,
2805,Stravinsky,47,1.5,2,0.5,c_fag,bass,,463,465.5,465,,,,
2806,Stravinsky,47,2,3,1,c_fag,bass,,471.5,472,471.25,,,,
2807,Stravinsky,47,3,3.5,0.5,c_fag,bass,,472,473,472.5,,,,
2808,Stravinsky,47,3.5,4,0.5,c_fag,bass,,473,473.5,475,,,,
2809,Stravinsky,47,4,5,1,c_fag,bass,,473.5,474,476.25,,,,
2810,Stravinsky,45,4,5,1,chorus,bass,,474,475,477.5,,,,
2811,Stravinsky,46,1,2,1,chorus,bass,,454,455,457.5,,,,
2812,Stravinsky,46,2,3,1,chorus,bass,,461,462,460,,,,
2813,Stravinsky,46,3,5.5,2.5,chorus,bass,,462,463,462.5,,,,
2814,Stravinsky,47,1.5,2,0.5,chorus,bass,,463,465.5,465,,,,
2815,Stravinsky,47,2,3,1,chorus,bass,,471.5,472,471.25,,,,
2816,Stravinsky,47,3,3.5,0.5,chorus,bass,,472,473,472.5,,,,
2817,Stravinsky,47,3.5,4,0.5,chorus,bass,,473,473.5,475,,,,
2818,Stravinsky,47,4,5,1,chorus,bass,,473.5,474,476.25,,,,
2819,Stravinsky,45,4,5,1,chorus,bass,,474,475,477.5,,,,
2820,Stravinsky,46,1,2,1,chorus,bass,,454,455,457.5,,,,
2821,Stravinsky,46,2,3,1,chorus,bass,,461,462,460,,,,
2822,Stravinsky,46,3,5.5,2.5,chorus,bass,,462,463,462.5,,,,
2823,Stravinsky,47,1.5,2,0.5,chorus,bass,,463,465.5,465,,,,
2824,Stravinsky,47,2,3,1,chorus,bass,,471.5,472,471.25,,,,
2825,Stravinsky,47,3,3.5,0.5,chorus,bass,,472,473,472.5,,,,
2826,Stravinsky,47,3.5,4,0.5,chorus,bass,,473,473.5,475,,,,
2827,Stravinsky,47,4,5,1,chorus,bass,,473.5,474,476.25,,,,
2828,Stravinsky,45,1.5,,0.5,trombe,soprano,,474,475,477.5,,,,
2829,Stravinsky,45,2,,1,trombe,soprano,,451.5,450,451.25,,,,
2830,Stravinsky,45,3,,1,trombe,soprano,,452,450,452.5,,,,
2831,Stravinsky,46,3.5,,1,trombe,soprano,,453,450,455,,,,
2832,Stravinsky,46,4.5,,0.5,trombe,soprano,,463.5,460,466.25,,,,
2833,Stravinsky,47,1,,0.5,trombe,soprano,,464.5,460,468.75,,,,
2834,Stravinsky,47,3.5,,0.5,trombe,soprano,,471,470,470,,,,
2835,Stravinsky,47,4,,0.5,trombe,soprano,,473.5,470,476.25,,,,
2836,Stravinsky,46,1.5,,0.5,trombone,soprano,,474,470,477.5,,,,
2837,Stravinsky,46,2,,0.5,trombone,soprano,,461.5,460,461.25,,,,
2838,Stravinsky,46,2.5,,1,trombone,soprano,,462,460,462.5,,,,
2839,Stravinsky,46,3.5,,0.5,trombone,soprano,,462.5,460,463.75,,,,
2840,Stravinsky,47,1.5,,1,trombone,soprano,,463.5,460,466.25,,,,
2841,Stravinsky,47,2.5,,0.5,trombone,soprano,,471.5,470,471.25,,,,
2842,Stravinsky,47,3,,0.5,trombone,soprano,,472.5,470,473.75,,,,
2843,Stravinsky,47,4.5,,0.5,trombone,soprano,,473,470,475,,,,
2844,Stravinsky,45,4,5,1,harp,bass,,474.5,470,478.75,,,,
2845,Stravinsky,46,1,2,1,harp,bass,,454,455,457.5,,,,
2846,Stravinsky,46,2,3,1,harp,bass,,461,462,460,,,,
2847,Stravinsky,46,3,5.5,2.5,harp,bass,,462,463,462.5,,,,
2848,Stravinsky,47,1.5,2,0.5,harp,bass,,463,465.5,465,,,,
2849,Stravinsky,47,2,3,1,harp,bass,,471.5,472,471.25,,,,
2850,Stravinsky,47,3,3.5,0.5,harp,bass,,472,473,472.5,,,,
2851,Stravinsky,47,3.5,4,0.5,harp,bass,,473,473.5,475,,,,
2852,Stravinsky,47,4,5,1,harp,bass,,473.5,474,476.25,,,,
2853,Stravinsky,45,4,5,1,contrabass,bass,,474,475,477.5,,,,
2854,Stravinsky,46,1,2,1,contrabass,bass,,454,455,457.5,,,,
2855,Stravinsky,46,2,3,1,contrabass,bass,,461,462,460,,,,
2856,Stravinsky,46,3,5.5,2.5,contrabass,bass,,462,463,462.5,,,,
2857,Stravinsky,47,1.5,2,0.5,contrabass,bass,,463,465.5,465,,,,
2858,Stravinsky,47,2,3,1,contrabass,bass,,471.5,472,471.25,,,,
2859,Stravinsky,47,3,3.5,0.5,contrabass,bass,,472,473,472.5,,,,
2860,Stravinsky,47,3.5,4,0.5,contrabass,bass,,473,473.5,475,,,,
2861,Stravinsky,47,4,5,1,contrabass,bass,,473.5,474,476.25,,,,
2862,Stravinsky,45,1,1.25,0.25,viole,middle,,474,475,477.5,,,,
2863,Stravinsky,45,1.25,1.5,0.25,viole,middle,,451,451.25,450,,,,
2864,Stravinsky,45,1.5,1.75,0.25,viole,middle,,451.25,451.5,450.625,,,,
2865,Stravinsky,45,1.75,2,0.25,viole,middle,,451.5,451.75,451.25,,,,
2866,Stravinsky,45,2,2.25,0.25,viole,middle,,451.75,452,451.875,,,,
2867,Stravinsky,45,2.25,2.5,0.25,viole,middle,,452,452.25,452.5,,,,
2868,Stravinsky,45,2.5,2.75,0.25,viole,middle,,452.25,452.5,453.125,,,,
2869,Stravinsky,45,2.75,3,0.25,viole,middle,,452.5,452.75,453.75,,,,
2870,Stravinsky,45,3,3.25,0.25,viole,middle,,452.75,453,454.375,,,,
2871,Stravinsky,45,3.25,3.5,0.25,viole,middle,,453,453.25,455,,,,
2872,Stravinsky,45,3.5,3.75,0.25,viole,middle,,453.25,453.5,455.625,,,,
2873,Stravinsky,45,3.75,4,0.25,viole,middle,,453.5,453.75,456.25,,,,
2874,Stravinsky,45,4,4.25,0.25,viole,middle,,453.75,454,456.875,,,,
2875,Stravinsky,45,4.25,4.5,0.25,viole,middle,,454,454.25,457.5,,,,
2876,Stravinsky,45,4.5,4.75,0.25,viole,middle,,454.25,454.5,458.125,,,,
2877,Stravinsky,45,4.75,5,0.25,viole,middle,,454.5,454.75,458.75,,,,
2878,Stravinsky,46,1,1.25,0.25,viole,middle,,454.75,455,459.375,,,,
2879,Stravinsky,46,1.25,1.5,0.25,viole,middle,,461,461.25,460,,,,
2880,Stravinsky,46,1.5,1.75,0.25,viole,middle,,461.25,461.5,460.625,,,,
2881,Stravinsky,46,1.75,2,0.25,viole,middle,,461.5,461.75,461.25,,,,
2882,Stravinsky,46,2,2.25,0.25,viole,middle,,461.75,462,461.875,,,,
2883,Stravinsky,46,2.25,2.5,0.25,viole,middle,,462,462.25,462.5,,,,
2884,Stravinsky,46,2.5,2.75,0.25,viole,middle,,462.25,462.5,463.125,,,,
2885,Stravinsky,46,2.75,3,0.25,viole,middle,,462.5,462.75,463.75,,,,
2886,Stravinsky,46,3,3.25,0.25,viole,middle,,462.75,463,464.375,,,,
2887,Stravinsky,46,3.25,3.5,0.25,viole,middle,,463,463.25,465,,,,
2888,Stravinsky,46,3.5,3.75,0.25,viole,middle,,463.25,463.5,465.625,,,,
2889,Stravinsky,46,3.75,4,0.25,viole,middle,,463.5,463.75,466.25,,,,
2890,Stravinsky,46,4,4.25,0.25,viole,middle,,463.75,464,466.875,,,,
2891,Stravinsky,46,4.25,4.5,0.25,viole,middle,,464,464.25,467.5,,,,
2892,Stravinsky,46,4.5,4.75,0.25,viole,middle,,464.25,464.5,468.125,,,,
2893,Stravinsky,46,4.75,5,0.25,viole,middle,,464.5,464.75,468.75,,,,
2894,Stravinsky,47,1,1.25,0.25,viole,middle,,464.75,465,469.375,,,,
2895,Stravinsky,47,1.25,1.5,0.25,viole,middle,,471,471.25,470,,,,
2896,Stravinsky,47,1.5,1.75,0.25,viole,decoration,,471.25,471.5,470.625,,,,
2897,Stravinsky,47,1.75,2,0.25,viole,decoration,,471.5,471.75,471.25,,,,
2898,Stravinsky,47,2,2.25,0.25,viole,decoration,,471.75,472,471.875,,,,
2899,Stravinsky,47,2.25,2.5,0.25,viole,decoration,,472,472.25,472.5,,,,
2900,Stravinsky,47,2.5,2.75,0.25,viole,decoration,,472.25,472.5,473.125,,,,
2901,Stravinsky,47,2.75,3,0.25,viole,decoration,,472.5,472.75,473.75,,,,
2902,Stravinsky,47,3,3.25,0.25,viole,decoration,,472.75,473,474.375,,,,
2903,Stravinsky,47,3.25,3.5,0.25,viole,decoration,,473,473.25,475,,,,
2904,Stravinsky,47,3.5,3.75,0.25,viole,decoration,,473.25,473.5,475.625,,,,
2905,Stravinsky,47,3.75,4,0.25,viole,decoration,,473.5,473.75,476.25,,,,
2906,Stravinsky,47,4,4.25,0.25,viole,middle,,473.75,474,476.875,,,,
2907,Stravinsky,47,4.25,4.5,0.25,viole,middle,,474,474.25,477.5,,,,
2908,Stravinsky,47,4.5,4.75,0.25,viole,middle,,474.25,474.5,478.125,,,,
2909,Stravinsky,47,4.75,5,0.25,viole,middle,,474.5,474.75,478.75,,,,
2910,Stravinsky,45,1,1.25,0.25,viole,middle,,474.75,475,479.375,,,,
2911,Stravinsky,45,1.25,1.5,0.25,viole,middle,,451,451.25,450,,,,
2912,Stravinsky,45,1.5,1.75,0.25,viole,middle,,451.25,451.5,450.625,,,,
2913,Stravinsky,45,1.75,2,0.25,viole,middle,,451.5,451.75,451.25,,,,
2914,Stravinsky,45,2,2.25,0.25,viole,middle,,451.75,452,451.875,,,,
2915,Stravinsky,45,2.25,2.5,0.25,viole,middle,,452,452.25,452.5,,,,
2916,Stravinsky,45,2.5,2.75,0.25,viole,middle,,452.25,452.5,453.125,,,,
2917,Stravinsky,45,2.75,3,0.25,viole,middle,,452.5,452.75,453.75,,,,
2918,Stravinsky,45,3,3.25,0.25,viole,middle,,452.75,453,454.375,,,,
2919,Stravinsky,45,3.25,3.5,0.25,viole,middle,,453,453.25,455,,,,
2920,Stravinsky,45,3.5,3.75,0.25,viole,middle,,453.25,453.5,455.625,,,,
2921,Stravinsky,45,3.75,4,0.25,viole,middle,,453.5,453.75,456.25,,,,
2922,Stravinsky,45,4,4.25,0.25,viole,decoration,,453.75,454,456.875,,,,
2923,Stravinsky,45,4.25,4.5,0.25,viole,decoration,,454,454.25,457.5,,,,
2924,Stravinsky,45,4.5,4.75,0.25,viole,decoration,,454.25,454.5,458.125,,,,
2925,Stravinsky,45,4.75,5,0.25,viole,decoration,,454.5,454.75,458.75,,,,
2926,Stravinsky,46,1,1.25,0.25,viole,decoration,,454.75,455,459.375,,,,
2927,Stravinsky,46,1.25,1.5,0.25,viole,decoration,,461,461.25,460,,,,
2928,Stravinsky,46,1.5,1.75,0.25,viole,decoration,,461.25,461.5,460.625,,,,
2929,Stravinsky,46,1.75,2,0.25,viole,decoration,,461.5,461.75,461.25,,,,
2930,Stravinsky,46,2,2.25,0.25,viole,decoration,,461.75,462,461.875,,,,
2931,Stravinsky,46,2.25,2.5,0.25,viole,decoration,,462,462.25,462.5,,,,
2932,Stravinsky,46,2.5,2.75,0.25,viole,decoration,,462.25,462.5,463.125,,,,
2933,Stravinsky,46,2.75,3,0.25,viole,decoration,,462.5,462.75,463.75,,,,
2934,Stravinsky,46,3,3.25,0.25,viole,decoration,,462.75,463,464.375,,,,
2935,Stravinsky,46,3.25,3.5,0.25,viole,decoration,,463,463.25,465,,,,
2936,Stravinsky,46,3.5,3.75,0.25,viole,decoration,,463.25,463.5,465.625,,,,
2937,Stravinsky,46,3.75,4,0.25,viole,decoration,,463.5,463.75,466.25,,,,
2938,Stravinsky,46,4,4.25,0.25,viole,decoration,,463.75,464,466.875,,,,
2939,Stravinsky,46,4.25,4.5,0.25,viole,decoration,,464,464.25,467.5,,,,
2940,Stravinsky,46,4.5,4.75,0.25,viole,decoration,,464.25,464.5,468.125,,,,
2941,Stravinsky,46,4.75,5,0.25,viole,decoration,,464.5,464.75,468.75,,,,
2942,Stravinsky,47,1,1.25,0.25,viole,middle,,464.75,465,469.375,,,,
2943,Stravinsky,47,1.25,1.5,0.25,viole,middle,,471,471.25,470,,,,
2944,Stravinsky,47,1.5,1.75,0.25,viole,middle,,471.25,471.5,470.625,,,,
2945,Stravinsky,47,1.75,2,0.25,viole,middle,,471.5,471.75,471.25,,,,
2946,Stravinsky,47,2,2.25,0.25,viole,middle,,471.75,472,471.875,,,,
2947,Stravinsky,47,2.25,2.5,0.25,viole,middle,,472,472.25,472.5,,,,
2948,Stravinsky,47,2.5,2.75,0.25,viole,middle,,472.25,472.5,473.125,,,,
2949,Stravinsky,47,2.75,3,0.25,viole,middle,,472.5,472.75,473.75,,,,
2950,Stravinsky,47,3,3.25,0.25,viole,middle,,472.75,473,474.375,,,,
2951,Stravinsky,47,3.25,3.5,0.25,viole,middle,,473,473.25,475,,,,
2952,Stravinsky,47,3.5,3.75,0.25,viole,middle,,473.25,473.5,475.625,,,,
2953,Stravinsky,47,3.75,4,0.25,viole,middle,,473.5,473.75,476.25,,,,
2954,Stravinsky,47,4,4.25,0.25,viole,middle,,473.75,474,476.875,,,,
2955,Stravinsky,47,4.25,4.5,0.25,viole,middle,,474,474.25,477.5,,,,
2956,Stravinsky,47,4.5,4.75,0.25,viole,middle,,474.25,474.5,478.125,,,,
2957,Stravinsky,47,4.75,5,0.25,viole,middle,,474.5,474.75,478.75,,,,
2958,Bach,48,1.5,2,0.5,organ,soprano,,474.75,475,479.375,,,,
2959,Bach,48,2,3,1,organ,soprano,,481.5,482,481.25,,,,
2960,Bach,48,3,3.5,0.5,organ,soprano,,482,483,482.5,,,,
2961,Bach,48,3.5,4,0.5,organ,soprano,,483,483.5,485,,,,
2962,Bach,48,4,5,1,organ,soprano,,483.5,484,486.25,,,,
2963,Bach,48,1,2,1,organ,soprano,,484,485,487.5,,,,
2964,Bach,48,2.5,3,0.5,organ,soprano,,481,482,480,,,,
2965,Bach,48,3,4.5,1.5,organ,soprano,,482.5,483,483.75,,,,
2966,Bach,48,4.5,5.5,1,organ,soprano,,483,484.5,485,,,,
2967,Bach,49,1,2,1,organ,soprano,,484.5,485.5,488.75,,,,
2968,Bach,49,1.5,2,0.5,organ,soprano,,491,492,490,,,,
2969,Bach,50,2,3,1,organ,soprano,,491.5,492,491.25,,,,
2970,Bach,50,3,4,1,organ,soprano,,502,503,502.5,,,,
2971,Bach,50,4,5,1,organ,soprano,,503,504,505,,,,
2972,Bach,50,2.5,3.5,1,organ,soprano,,504,505,507.5,,,,
2973,Bach,50,3.5,4.5,1,organ,soprano,,502.5,503.5,503.75,,,,
2974,Bach,50,4.5,4.75,0.25,organ,soprano,,503.5,504.5,506.25,,,,
2975,Bach,50,4.75,5,0.25,organ,soprano,,504.5,504.75,508.75,,,,
2976,Bach,48,1,1.25,0.25,organ,middle,,504.75,505,509.375,,,,
2977,Bach,48,1.25,1.5,0.25,organ,middle,,481,481.25,480,,,,
2978,Bach,48,1.5,1.75,0.25,organ,middle,,481.25,481.5,480.625,,,,
2979,Bach,48,1.75,2,0.25,organ,middle,,481.5,481.75,481.25,,,,
2980,Bach,48,2,2.25,0.25,organ,middle,,481.75,482,481.875,,,,
2981,Bach,48,2.25,2.5,0.25,organ,middle,,482,482.25,482.5,,,,
2982,Bach,48,2.5,2.75,0.25,organ,middle,,482.25,482.5,483.125,,,,
2983,Bach,48,2.75,3,0.25,organ,middle,,482.5,482.75,483.75,,,,
2984,Bach,48,3,3.25,0.25,organ,middle,,482.75,483,484.375,,,,
2985,Bach,48,3.25,3.5,0.25,organ,middle,,483,483.25,485,,,,
2986,Bach,48,3.5,3.75,0.25,organ,middle,,483.25,483.5,485.625,,,,
2987,Bach,48,3.75,4,0.25,organ,middle,,483.5,483.75,486.25,,,,
2988,Bach,48,4,4.25,0.25,organ,middle,,483.75,484,486.875,,,,
2989,Bach,48,4.25,4.5,0.25,organ,middle,,484,484.25,487.5,,,,
2990,Bach,48,4.5,4.75,0.25,organ,middle,,484.25,484.5,488.125,,,,
2991,Bach,48,4.75,5,0.25,organ,middle,,484.5,484.75,488.75,,,,
2992,Bach,49,1,1.25,0.25,organ,middle,,484.75,485,489.375,,,,
2993,Bach,49,1.25,1.5,0.25,organ,middle,,491,491.25,490,,,,
2994,Bach,49,1.5,1.75,0.25,organ,middle,,491.25,491.5,490.625,,,,
2995,Bach,49,1.75,2,0.25,organ,middle,,491.5,491.75,491.25,,,,
2996,Bach,49,2,2.25,0.25,organ,middle,,491.75,492,491.875,,,,
2997,Bach,49,2.25,2.5,0.25,organ,middle,,492,492.25,492.5,,,,
2998,Bach,49,2.5,2.75,0.25,organ,middle,,492.25,492.5,493.125,,,,
2999,Bach,49,2.75,3,0.25,organ,middle,,492.5,492.75,493.75,,,,
3000,Bach,49,3,3.25,0.25,organ,middle,,492.75,493,494.375,,,,
3001,Bach,49,3.25,3.5,0.25,organ,middle,,493,493.25,495,,,,
3002,Bach,49,3.5,3.75,0.25,organ,middle,,493.25,493.5,495.625,,,,
3003,Bach,49,3.75,4,0.25,organ,middle,,493.5,493.75,496.25,,,,
3004,Bach,49,4,4.25,0.25,organ,middle,,493.75,494,496.875,,,,
3005,Bach,49,4.25,4.5,0.25,organ,middle,,494,494.25,497.5,,,,
3006,Bach,49,4.5,4.75,0.25,organ,middle,,494.25,494.5,498.125,,,,
3007,Bach,49,4.75,5,0.25,organ,middle,,494.5,494.75,498.75,,,,
3008,Bach,50,1,1.25,0.25,organ,middle,,494.75,495,499.375,,,,
3009,Bach,50,1.25,1.5,0.25,organ,middle,,501,501.25,500,,,,
3010,Bach,50,1.5,1.75,0.25,organ,middle,,501.25,501.5,500.625,,,,
3011,Bach,50,1.75,2,0.25,organ,middle,,501.5,501.75,501.25,,,,
3012,Bach,50,2,2.25,0.25,organ,middle,,501.75,502,501.875,,,,
3013,Bach,50,2.25,2.5,0.25,organ,middle,,502,502.25,502.5,,,,
3014,Bach,50,2.5,2.75,0.25,organ,middle,,502.25,502.5,503.125,,,,
3015,Bach,50,2.75,3,0.25,organ,middle,,502.5,502.75,503.75,,,,
3016,Bach,50,3,3.25,0.25,organ,middle,,502.75,503,504.375,,,,
3017,Bach,50,3.25,3.5,0.25,organ,middle,,503,503.25,505,,,,
3018,Bach,50,3.5,3.75,0.25,organ,middle,,503.25,503.5,505.625,,,,
3019,Bach,50,3.75,4,0.25,organ,middle,,503.5,503.75,506.25,,,,
3020,Bach,50,4,4.25,0.25,organ,middle,,503.75,504,506.875,,,,
3021,Bach,50,4.25,4.5,0.25,organ,middle,,504,504.25,507.5,,,,
3022,Bach,50,4.5,4.75,0.25,organ,middle,,504.25,504.5,508.125,,,,
3023,Bach,50,4.75,5,0.25,organ,middle,,504.5,504.75,508.75,,,,
3024,Bach,48,1,2,1,organ,bass,,504.75,505,509.375,,,,
3025,Bach,49,2,3,1,organ,bass,,481,482,480,,,,
3026,Bach,49,3,4,1,organ,bass,,492,493,492.5,,,,
3027,Bach,49,4,5,1,organ,bass,,493,494,495,,,,
3028,Bach,50,1,2.5,1.5,organ,bass,,494,495,497.5,,,,
3029,Bach,50,2.5,2.75,0.25,organ,bass,,501,502.5,500,,,,
3030,Bach,50,2.75,3,0.25,organ,bass,,502.5,502.75,503.75,,,,
3031,Bach,50,3,3.5,0.5,organ,bass,,502.75,503,504.375,,,,
3032,Bach,50,3.5,4,0.5,organ,bass,,503,503.5,505,,,,
3033,Bach,50,4,5,1,organ,bass,,503.5,504,506.25,,,,
3034,Stravinsky,48,1.5,2,0.5,oboe,soprano,,504,505,507.5,,,,
3035,Stravinsky,48,2,3,1,oboe,soprano,,481.5,482,481.25,,,,
3036,Stravinsky,48,3,3.5,0.5,oboe,soprano,,482,483,482.5,,,,
3037,Stravinsky,48,3.5,4,0.5,oboe,soprano,,483,483.5,485,,,,
3038,Stravinsky,48,4,5,1,oboe,soprano,,483.5,484,486.25,,,,
3039,Stravinsky,49,1,2,1,oboe,soprano,,484,485,487.5,,,,
3040,Stravinsky,50,2,3,1,oboe,soprano,,491,492,490,,,,
3041,Stravinsky,50,3,4,1,oboe,soprano,,502,503,502.5,,,,
3042,Stravinsky,50,4,5,1,oboe,soprano,,503,504,505,,,,
3043,Stravinsky,48,2,2.5,0.5,oboe_b,soprano,,504,505,507.5,,,,
3044,Stravinsky,48,3,3.5,0.5,oboe_b,soprano,,482,482.5,482.5,,,,
3045,Stravinsky,48,4,4.5,0.5,oboe_b,soprano,,483,483.5,485,,,,
3046,Stravinsky,49,1,1.5,0.5,oboe_b,soprano,,484,484.5,487.5,,,,
3047,Stravinsky,50,2,2.5,0.5,oboe_b,soprano,,491,491.5,490,,,,
3048,Stravinsky,50,3,3.5,0.5,oboe_b,soprano,,502,502.5,502.5,,,,
3049,Stravinsky,50,4,4.5,0.5,oboe_b,soprano,,503,503.5,505,,,,
3050,Stravinsky,48,1.5,2,0.5,corno,soprano,,504,504.5,507.5,,,,
3051,Stravinsky,48,2,3,1,corno,soprano,,481.5,482,481.25,,,,
3052,Stravinsky,48,3,3.5,0.5,corno,soprano,,482,483,482.5,,,,
3053,Stravinsky,48,3.5,4,0.5,corno,soprano,,483,483.5,485,,,,
3054,Stravinsky,48,4,5,1,corno,soprano,,483.5,484,486.25,,,,
3055,Stravinsky,49,1,2,1,corno,soprano,,484,485,487.5,,,,
3056,Stravinsky,50,2,3,1,corno,soprano,,491,492,490,,,,
3057,Stravinsky,50,3,4,1,corno,soprano,,502,503,502.5,,,,
3058,Stravinsky,50,4,5,1,corno,soprano,,503,504,505,,,,
3059,Stravinsky,48,1.5,2,0.5,chorus,soprano,,504,505,507.5,,,,
3060,Stravinsky,48,2,3,1,chorus,soprano,,481.5,482,481.25,,,,
3061,Stravinsky,48,3,3.5,0.5,chorus,soprano,,482,483,482.5,,,,
3062,Stravinsky,48,3.5,4,0.5,chorus,soprano,,483,483.5,485,,,,
3063,Stravinsky,48,4,5,1,chorus,soprano,,483.5,484,486.25,,,,
3064,Stravinsky,49,1,2,1,chorus,soprano,,484,485,487.5,,,,
3065,Stravinsky,50,2,3,1,chorus,soprano,,491,492,490,,,,
3066,Stravinsky,50,3,4,1,chorus,soprano,,502,503,502.5,,,,
3067,Stravinsky,50,4,5,1,chorus,soprano,,503,504,505,,,,
3068,Stravinsky,48,1.5,2,0.5,chorus,soprano,,504,505,507.5,,,,
3069,Stravinsky,48,2,3,1,chorus,soprano,,481.5,482,481.25,,,,
3070,Stravinsky,48,3,3.5,0.5,chorus,soprano,,482,483,482.5,,,,
3071,Stravinsky,48,3.5,4,0.5,chorus,soprano,,483,483.5,485,,,,
3072,Stravinsky,48,4,5,1,chorus,soprano,,483.5,484,486.25,,,,
3073,Stravinsky,49,1,2,1,chorus,soprano,,484,485,487.5,,,,
3074,Stravinsky,50,2,3,1,chorus,soprano,,491,492,490,,,,
3075,Stravinsky,50,3,4,1,chorus,soprano,,502,503,502.5,,,,
3076,Stravinsky,50,4,5,1,chorus,soprano,,503,504,505,,,,
3077,Stravinsky,48,1,1.25,0.25,fagotti,middle,,504,505,507.5,,,,
3078,Stravinsky,49,1.25,1.5,0.25,fagotti,decoration,,481,481.25,480,,,,
3079,Stravinsky,49,1.5,1.75,0.25,fagotti,decoration,,491.25,491.5,490.625,,,,
3080,Stravinsky,49,1.75,2,0.25,fagotti,decoration,,491.5,491.75,491.25,,,,
3081,Stravinsky,49,2,2.25,0.25,fagotti,decoration,,491.75,492,491.875,,,,
3082,Stravinsky,49,2.25,2.5,0.25,fagotti,decoration,,492,492.25,492.5,,,,
3083,Stravinsky,49,2.5,2.75,0.25,fagotti,decoration,,492.25,492.5,493.125,,,,
3084,Stravinsky,49,2.75,3,0.25,fagotti,decoration,,492.5,492.75,493.75,,,,
3085,Stravinsky,49,3,3.25,0.25,fagotti,decoration,,492.75,493,494.375,,,,
3086,Stravinsky,49,3.25,3.5,0.25,fagotti,decoration,,493,493.25,495,,,,
3087,Stravinsky,49,3.5,3.75,0.25,fagotti,decoration,,493.25,493.5,495.625,,,,
3088,Stravinsky,49,3.75,4,0.25,fagotti,decoration,,493.5,493.75,496.25,,,,
3089,Stravinsky,49,4,4.25,0.25,fagotti,decoration,,493.75,494,496.875,,,,
3090,Stravinsky,49,4.25,4.5,0.25,fagotti,decoration,,494,494.25,497.5,,,,
3091,Stravinsky,49,4.5,4.75,0.25,fagotti,decoration,,494.25,494.5,498.125,,,,
3092,Stravinsky,49,4.75,5,0.25,fagotti,decoration,,494.5,494.75,498.75,,,,
3093,Stravinsky,50,1,1.25,0.25,fagotti,decoration,,494.75,495,499.375,,,,
3094,Stravinsky,48,1,1.25,0.25,fagotti_b,bass,,501,501.25,500,,,,
3095,Stravinsky,49,2,3,1,fagotti_b,bass,,481,481.25,480,,,,
3096,Stravinsky,49,3,4,1,fagotti_b,bass,,492,493,492.5,,,,
3097,Stravinsky,49,4,5,1,fagotti_b,bass,,493,494,495,,,,
3098,Stravinsky,50,1,2.5,1.5,fagotti_b,bass,,494,495,497.5,,,,
3099,Stravinsky,50,2.5,2.75,0.25,fagotti_b,bass,,501,502.5,500,,,,
